src word,tgt word,src slot,src predicted,tgt slot,tgt predicted,annotation 1,annotation 2
aldeas,aldea,2_2,V.PTCP;PST;FEM;PL,2_6,V;SBJV;PRS;1;SG,
alcanzado,alcanza,1_13,V.PTCP;PST;MASC;SG,1_11,V;POS;IMP;2;SG,POS_ERROR
alcanzado,alcanzar,1_13,V.PTCP;PST;MASC;SG,1_14,V;NFIN,POS_ERROR
alcanzado,alcanzarán,1_13,V.PTCP;PST;MASC;SG,1_23,V;IND;FUT;3;PL,POS_ERROR
alcanzar,alcanzará,1_14,V;NFIN,1_1,V;IND;FUT;3;SG,
alcanzar,alcanzaré,1_14,V;NFIN,1_7,V;IND;FUT;1;SG,
alcanzar,alcanza,1_14,V;NFIN,1_11,V;POS;IMP;2;SG,
alcanzar,alcanzado,1_14,V;NFIN,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
alcanzar,alcanzarán,1_14,V;NFIN,1_23,V;IND;FUT;3;PL,
alcanzarán,alcanzará,1_23,V;IND;FUT;3;PL,1_1,V;IND;FUT;3;SG,
alcanzarán,alcanzaré,1_23,V;IND;FUT;3;PL,1_7,V;IND;FUT;1;SG,
alcanzarán,alcanza,1_23,V;IND;FUT;3;PL,1_11,V;POS;IMP;2;SG,
alcanzarán,alcanzado,1_23,V;IND;FUT;3;PL,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
alcanzarán,alcanzar,1_23,V;IND;FUT;3;PL,1_14,V;NFIN,

sangrar,sangre,1_14,V;NFIN,1_22,V;POS;IMP;3;SG,
sangre,sangrar,1_22,V;POS;IMP;3;SG,1_14,V;NFIN,

echaron,echará,1_0,V;IND;PST;3;PL;PFV,1_1,V;IND;FUT;3;SG,
echaron,echaba,1_0,V;IND;PST;3;PL;PFV,1_5,V;IND;PST;1;SG;IPFV,
echaron,echo,1_0,V;IND;PST;3;PL;PFV,1_10,V;IND;PRS;1;SG,
echaron,echa,1_0,V;IND;PST;3;PL;PFV,1_11,V;POS;IMP;2;SG,
echaron,echando,1_0,V;IND;PST;3;PL;PFV,1_12,V.CVB;PRS,POS_ERROR
echaron,echado,1_0,V;IND;PST;3;PL;PFV,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
echaron,echar,1_0,V;IND;PST;3;PL;PFV,1_14,V;NFIN,
echaron,echó,1_0,V;IND;PST;3;PL;PFV,1_15,V;IND;PST;3;SG;PFV,
echaron,echan,1_0,V;IND;PST;3;PL;PFV,1_16,V;IND;PRS;3;PL,
echaron,echen,1_0,V;IND;PST;3;PL;PFV,1_17,V;SBJV;PRS;3;PL,
echaron,echados,1_0,V;IND;PST;3;PL;PFV,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
echaron,echarlo,1_0,V;IND;PST;3;PL;PFV,1_21,?,
echaron,eche,1_0,V;IND;PST;3;PL;PFV,1_22,V;POS;IMP;3;SG,
echaron,echarán,1_0,V;IND;PST;3;PL;PFV,1_23,V;IND;FUT;3;PL,
echará,echaron,1_1,V;IND;FUT;3;SG,1_0,V;IND;PST;3;PL;PFV,
echará,echaba,1_1,V;IND;FUT;3;SG,1_5,V;IND;PST;1;SG;IPFV,
echará,echo,1_1,V;IND;FUT;3;SG,1_10,V;IND;PRS;1;SG,
echará,echa,1_1,V;IND;FUT;3;SG,1_11,V;POS;IMP;2;SG,
echará,echando,1_1,V;IND;FUT;3;SG,1_12,V.CVB;PRS,POS_ERROR
echará,echado,1_1,V;IND;FUT;3;SG,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
echará,echar,1_1,V;IND;FUT;3;SG,1_14,V;NFIN,
echará,echó,1_1,V;IND;FUT;3;SG,1_15,V;IND;PST;3;SG;PFV,
echará,echan,1_1,V;IND;FUT;3;SG,1_16,V;IND;PRS;3;PL,
echará,echen,1_1,V;IND;FUT;3;SG,1_17,V;SBJV;PRS;3;PL,
echará,echados,1_1,V;IND;FUT;3;SG,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
echará,echarlo,1_1,V;IND;FUT;3;SG,1_21,?,
echará,eche,1_1,V;IND;FUT;3;SG,1_22,V;POS;IMP;3;SG,
echará,echarán,1_1,V;IND;FUT;3;SG,1_23,V;IND;FUT;3;PL,
echaba,echaron,1_5,V;IND;PST;1;SG;IPFV,1_0,V;IND;PST;3;PL;PFV,
echaba,echará,1_5,V;IND;PST;1;SG;IPFV,1_1,V;IND;FUT;3;SG,
echaba,echo,1_5,V;IND;PST;1;SG;IPFV,1_10,V;IND;PRS;1;SG,
echaba,echa,1_5,V;IND;PST;1;SG;IPFV,1_11,V;POS;IMP;2;SG,
echaba,echando,1_5,V;IND;PST;1;SG;IPFV,1_12,V.CVB;PRS,POS_ERROR
echaba,echado,1_5,V;IND;PST;1;SG;IPFV,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
echaba,echar,1_5,V;IND;PST;1;SG;IPFV,1_14,V;NFIN,
echaba,echó,1_5,V;IND;PST;1;SG;IPFV,1_15,V;IND;PST;3;SG;PFV,
echaba,echan,1_5,V;IND;PST;1;SG;IPFV,1_16,V;IND;PRS;3;PL,
echaba,echen,1_5,V;IND;PST;1;SG;IPFV,1_17,V;SBJV;PRS;3;PL,
echaba,echados,1_5,V;IND;PST;1;SG;IPFV,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
echaba,echarlo,1_5,V;IND;PST;1;SG;IPFV,1_21,?,
echaba,eche,1_5,V;IND;PST;1;SG;IPFV,1_22,V;POS;IMP;3;SG,
echaba,echarán,1_5,V;IND;PST;1;SG;IPFV,1_23,V;IND;FUT;3;PL,
echo,echaron,1_10,V;IND;PRS;1;SG,1_0,V;IND;PST;3;PL;PFV,
echo,echará,1_10,V;IND;PRS;1;SG,1_1,V;IND;FUT;3;SG,
echo,echaba,1_10,V;IND;PRS;1;SG,1_5,V;IND;PST;1;SG;IPFV,
echo,echa,1_10,V;IND;PRS;1;SG,1_11,V;POS;IMP;2;SG,
echo,echando,1_10,V;IND;PRS;1;SG,1_12,V.CVB;PRS,POS_ERROR
echo,echado,1_10,V;IND;PRS;1;SG,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
echo,echar,1_10,V;IND;PRS;1;SG,1_14,V;NFIN,
echo,echó,1_10,V;IND;PRS;1;SG,1_15,V;IND;PST;3;SG;PFV,
echo,echan,1_10,V;IND;PRS;1;SG,1_16,V;IND;PRS;3;PL,
echo,echen,1_10,V;IND;PRS;1;SG,1_17,V;SBJV;PRS;3;PL,
echo,echados,1_10,V;IND;PRS;1;SG,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
echo,echarlo,1_10,V;IND;PRS;1;SG,1_21,?,
echo,eche,1_10,V;IND;PRS;1;SG,1_22,V;POS;IMP;3;SG,
echo,echarán,1_10,V;IND;PRS;1;SG,1_23,V;IND;FUT;3;PL,
echa,echaron,1_11,V;POS;IMP;2;SG,1_0,V;IND;PST;3;PL;PFV,
echa,echará,1_11,V;POS;IMP;2;SG,1_1,V;IND;FUT;3;SG,
echa,echaba,1_11,V;POS;IMP;2;SG,1_5,V;IND;PST;1;SG;IPFV,
echa,echo,1_11,V;POS;IMP;2;SG,1_10,V;IND;PRS;1;SG,
echa,echando,1_11,V;POS;IMP;2;SG,1_12,V.CVB;PRS,POS_ERROR
echa,echado,1_11,V;POS;IMP;2;SG,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
echa,echar,1_11,V;POS;IMP;2;SG,1_14,V;NFIN,
echa,echó,1_11,V;POS;IMP;2;SG,1_15,V;IND;PST;3;SG;PFV,
echa,echan,1_11,V;POS;IMP;2;SG,1_16,V;IND;PRS;3;PL,
echa,echen,1_11,V;POS;IMP;2;SG,1_17,V;SBJV;PRS;3;PL,
echa,echados,1_11,V;POS;IMP;2;SG,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
echa,echarlo,1_11,V;POS;IMP;2;SG,1_21,?,
echa,eche,1_11,V;POS;IMP;2;SG,1_22,V;POS;IMP;3;SG,
echa,echarán,1_11,V;POS;IMP;2;SG,1_23,V;IND;FUT;3;PL,
echando,echaron,1_12,V.CVB;PRS,1_0,V;IND;PST;3;PL;PFV,POS_ERROR
echando,echará,1_12,V.CVB;PRS,1_1,V;IND;FUT;3;SG,POS_ERROR
echando,echaba,1_12,V.CVB;PRS,1_5,V;IND;PST;1;SG;IPFV,POS_ERROR
echando,echo,1_12,V.CVB;PRS,1_10,V;IND;PRS;1;SG,POS_ERROR
echando,echa,1_12,V.CVB;PRS,1_11,V;POS;IMP;2;SG,POS_ERROR
echando,echado,1_12,V.CVB;PRS,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
echando,echar,1_12,V.CVB;PRS,1_14,V;NFIN,POS_ERROR
echando,echó,1_12,V.CVB;PRS,1_15,V;IND;PST;3;SG;PFV,POS_ERROR
echando,echan,1_12,V.CVB;PRS,1_16,V;IND;PRS;3;PL,POS_ERROR
echando,echen,1_12,V.CVB;PRS,1_17,V;SBJV;PRS;3;PL,POS_ERROR
echando,echados,1_12,V.CVB;PRS,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
echando,echarlo,1_12,V.CVB;PRS,1_21,?,
echando,eche,1_12,V.CVB;PRS,1_22,V;POS;IMP;3;SG,POS_ERROR
echando,echarán,1_12,V.CVB;PRS,1_23,V;IND;FUT;3;PL,POS_ERROR
echado,echaron,1_13,V.PTCP;PST;MASC;SG,1_0,V;IND;PST;3;PL;PFV,POS_ERROR
echado,echará,1_13,V.PTCP;PST;MASC;SG,1_1,V;IND;FUT;3;SG,POS_ERROR
echado,echaba,1_13,V.PTCP;PST;MASC;SG,1_5,V;IND;PST;1;SG;IPFV,POS_ERROR
echado,echo,1_13,V.PTCP;PST;MASC;SG,1_10,V;IND;PRS;1;SG,POS_ERROR
echado,echa,1_13,V.PTCP;PST;MASC;SG,1_11,V;POS;IMP;2;SG,POS_ERROR
echado,echando,1_13,V.PTCP;PST;MASC;SG,1_12,V.CVB;PRS,POS_ERROR
echado,echar,1_13,V.PTCP;PST;MASC;SG,1_14,V;NFIN,POS_ERROR
echado,echó,1_13,V.PTCP;PST;MASC;SG,1_15,V;IND;PST;3;SG;PFV,POS_ERROR
echado,echan,1_13,V.PTCP;PST;MASC;SG,1_16,V;IND;PRS;3;PL,POS_ERROR
echado,echen,1_13,V.PTCP;PST;MASC;SG,1_17,V;SBJV;PRS;3;PL,POS_ERROR
echado,echados,1_13,V.PTCP;PST;MASC;SG,1_18,V.PTCP;PST;MASC;PL,
echado,echarlo,1_13,V.PTCP;PST;MASC;SG,1_21,?,
echado,eche,1_13,V.PTCP;PST;MASC;SG,1_22,V;POS;IMP;3;SG,POS_ERROR
echado,echarán,1_13,V.PTCP;PST;MASC;SG,1_23,V;IND;FUT;3;PL,POS_ERROR
echar,echaron,1_14,V;NFIN,1_0,V;IND;PST;3;PL;PFV,
echar,echará,1_14,V;NFIN,1_1,V;IND;FUT;3;SG,
echar,echaba,1_14,V;NFIN,1_5,V;IND;PST;1;SG;IPFV,
echar,echo,1_14,V;NFIN,1_10,V;IND;PRS;1;SG,
echar,echa,1_14,V;NFIN,1_11,V;POS;IMP;2;SG,
echar,echando,1_14,V;NFIN,1_12,V.CVB;PRS,POS_ERROR
echar,echado,1_14,V;NFIN,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
echar,echó,1_14,V;NFIN,1_15,V;IND;PST;3;SG;PFV,
echar,echan,1_14,V;NFIN,1_16,V;IND;PRS;3;PL,
echar,echen,1_14,V;NFIN,1_17,V;SBJV;PRS;3;PL,
echar,echados,1_14,V;NFIN,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
echar,echarlo,1_14,V;NFIN,1_21,?,
echar,eche,1_14,V;NFIN,1_22,V;POS;IMP;3;SG,
echar,echarán,1_14,V;NFIN,1_23,V;IND;FUT;3;PL,
echó,echaron,1_15,V;IND;PST;3;SG;PFV,1_0,V;IND;PST;3;PL;PFV,
echó,echará,1_15,V;IND;PST;3;SG;PFV,1_1,V;IND;FUT;3;SG,
echó,echaba,1_15,V;IND;PST;3;SG;PFV,1_5,V;IND;PST;1;SG;IPFV,
echó,echo,1_15,V;IND;PST;3;SG;PFV,1_10,V;IND;PRS;1;SG,
echó,echa,1_15,V;IND;PST;3;SG;PFV,1_11,V;POS;IMP;2;SG,
echó,echando,1_15,V;IND;PST;3;SG;PFV,1_12,V.CVB;PRS,POS_ERROR
echó,echado,1_15,V;IND;PST;3;SG;PFV,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
echó,echar,1_15,V;IND;PST;3;SG;PFV,1_14,V;NFIN,
echó,echan,1_15,V;IND;PST;3;SG;PFV,1_16,V;IND;PRS;3;PL,
echó,echen,1_15,V;IND;PST;3;SG;PFV,1_17,V;SBJV;PRS;3;PL,
echó,echados,1_15,V;IND;PST;3;SG;PFV,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
echó,echarlo,1_15,V;IND;PST;3;SG;PFV,1_21,?,
echó,eche,1_15,V;IND;PST;3;SG;PFV,1_22,V;POS;IMP;3;SG,
echó,echarán,1_15,V;IND;PST;3;SG;PFV,1_23,V;IND;FUT;3;PL,
echan,echaron,1_16,V;IND;PRS;3;PL,1_0,V;IND;PST;3;PL;PFV,
echan,echará,1_16,V;IND;PRS;3;PL,1_1,V;IND;FUT;3;SG,
echan,echaba,1_16,V;IND;PRS;3;PL,1_5,V;IND;PST;1;SG;IPFV,
echan,echo,1_16,V;IND;PRS;3;PL,1_10,V;IND;PRS;1;SG,
echan,echa,1_16,V;IND;PRS;3;PL,1_11,V;POS;IMP;2;SG,
echan,echando,1_16,V;IND;PRS;3;PL,1_12,V.CVB;PRS,POS_ERROR
echan,echado,1_16,V;IND;PRS;3;PL,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
echan,echar,1_16,V;IND;PRS;3;PL,1_14,V;NFIN,
echan,echó,1_16,V;IND;PRS;3;PL,1_15,V;IND;PST;3;SG;PFV,
echan,echen,1_16,V;IND;PRS;3;PL,1_17,V;SBJV;PRS;3;PL,
echan,echados,1_16,V;IND;PRS;3;PL,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
echan,echarlo,1_16,V;IND;PRS;3;PL,1_21,?,
echan,eche,1_16,V;IND;PRS;3;PL,1_22,V;POS;IMP;3;SG,
echan,echarán,1_16,V;IND;PRS;3;PL,1_23,V;IND;FUT;3;PL,
echen,echaron,1_17,V;SBJV;PRS;3;PL,1_0,V;IND;PST;3;PL;PFV,
echen,echará,1_17,V;SBJV;PRS;3;PL,1_1,V;IND;FUT;3;SG,
echen,echaba,1_17,V;SBJV;PRS;3;PL,1_5,V;IND;PST;1;SG;IPFV,
echen,echo,1_17,V;SBJV;PRS;3;PL,1_10,V;IND;PRS;1;SG,
echen,echa,1_17,V;SBJV;PRS;3;PL,1_11,V;POS;IMP;2;SG,
echen,echando,1_17,V;SBJV;PRS;3;PL,1_12,V.CVB;PRS,POS_ERROR
echen,echado,1_17,V;SBJV;PRS;3;PL,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
echen,echar,1_17,V;SBJV;PRS;3;PL,1_14,V;NFIN,
echen,echó,1_17,V;SBJV;PRS;3;PL,1_15,V;IND;PST;3;SG;PFV,
echen,echan,1_17,V;SBJV;PRS;3;PL,1_16,V;IND;PRS;3;PL,
echen,echados,1_17,V;SBJV;PRS;3;PL,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
echen,echarlo,1_17,V;SBJV;PRS;3;PL,1_21,?,
echen,eche,1_17,V;SBJV;PRS;3;PL,1_22,V;POS;IMP;3;SG,
echen,echarán,1_17,V;SBJV;PRS;3;PL,1_23,V;IND;FUT;3;PL,
echados,echaron,1_18,V.PTCP;PST;MASC;PL,1_0,V;IND;PST;3;PL;PFV,POS_ERROR
echados,echará,1_18,V.PTCP;PST;MASC;PL,1_1,V;IND;FUT;3;SG,POS_ERROR
echados,echaba,1_18,V.PTCP;PST;MASC;PL,1_5,V;IND;PST;1;SG;IPFV,POS_ERROR
echados,echo,1_18,V.PTCP;PST;MASC;PL,1_10,V;IND;PRS;1;SG,POS_ERROR
echados,echa,1_18,V.PTCP;PST;MASC;PL,1_11,V;POS;IMP;2;SG,POS_ERROR
echados,echando,1_18,V.PTCP;PST;MASC;PL,1_12,V.CVB;PRS,POS_ERROR
echados,echado,1_18,V.PTCP;PST;MASC;PL,1_13,V.PTCP;PST;MASC;SG,
echados,echar,1_18,V.PTCP;PST;MASC;PL,1_14,V;NFIN,POS_ERROR
echados,echó,1_18,V.PTCP;PST;MASC;PL,1_15,V;IND;PST;3;SG;PFV,POS_ERROR
echados,echan,1_18,V.PTCP;PST;MASC;PL,1_16,V;IND;PRS;3;PL,POS_ERROR
echados,echen,1_18,V.PTCP;PST;MASC;PL,1_17,V;SBJV;PRS;3;PL,POS_ERROR
echados,echarlo,1_18,V.PTCP;PST;MASC;PL,1_21,?,
echados,eche,1_18,V.PTCP;PST;MASC;PL,1_22,V;POS;IMP;3;SG,POS_ERROR
echados,echarán,1_18,V.PTCP;PST;MASC;PL,1_23,V;IND;FUT;3;PL,POS_ERROR
echarlo,echaron,1_21,?,1_0,V;IND;PST;3;PL;PFV,
echarlo,echará,1_21,?,1_1,V;IND;FUT;3;SG,
echarlo,echaba,1_21,?,1_5,V;IND;PST;1;SG;IPFV,
echarlo,echo,1_21,?,1_10,V;IND;PRS;1;SG,
echarlo,echa,1_21,?,1_11,V;POS;IMP;2;SG,
echarlo,echando,1_21,?,1_12,V.CVB;PRS,
echarlo,echado,1_21,?,1_13,V.PTCP;PST;MASC;SG,
echarlo,echar,1_21,?,1_14,V;NFIN,
echarlo,echó,1_21,?,1_15,V;IND;PST;3;SG;PFV,
echarlo,echan,1_21,?,1_16,V;IND;PRS;3;PL,
echarlo,echen,1_21,?,1_17,V;SBJV;PRS;3;PL,
echarlo,echados,1_21,?,1_18,V.PTCP;PST;MASC;PL,
echarlo,eche,1_21,?,1_22,V;POS;IMP;3;SG,
echarlo,echarán,1_21,?,1_23,V;IND;FUT;3;PL,
eche,echaron,1_22,V;POS;IMP;3;SG,1_0,V;IND;PST;3;PL;PFV,
eche,echará,1_22,V;POS;IMP;3;SG,1_1,V;IND;FUT;3;SG,
eche,echaba,1_22,V;POS;IMP;3;SG,1_5,V;IND;PST;1;SG;IPFV,
eche,echo,1_22,V;POS;IMP;3;SG,1_10,V;IND;PRS;1;SG,
eche,echa,1_22,V;POS;IMP;3;SG,1_11,V;POS;IMP;2;SG,
eche,echando,1_22,V;POS;IMP;3;SG,1_12,V.CVB;PRS,POS_ERROR
eche,echado,1_22,V;POS;IMP;3;SG,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
eche,echar,1_22,V;POS;IMP;3;SG,1_14,V;NFIN,
eche,echó,1_22,V;POS;IMP;3;SG,1_15,V;IND;PST;3;SG;PFV,
eche,echan,1_22,V;POS;IMP;3;SG,1_16,V;IND;PRS;3;PL,
eche,echen,1_22,V;POS;IMP;3;SG,1_17,V;SBJV;PRS;3;PL,
eche,echados,1_22,V;POS;IMP;3;SG,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
eche,echarlo,1_22,V;POS;IMP;3;SG,1_21,?,
eche,echarán,1_22,V;POS;IMP;3;SG,1_23,V;IND;FUT;3;PL,
echarán,echaron,1_23,V;IND;FUT;3;PL,1_0,V;IND;PST;3;PL;PFV,
echarán,echará,1_23,V;IND;FUT;3;PL,1_1,V;IND;FUT;3;SG,
echarán,echaba,1_23,V;IND;FUT;3;PL,1_5,V;IND;PST;1;SG;IPFV,
echarán,echo,1_23,V;IND;FUT;3;PL,1_10,V;IND;PRS;1;SG,
echarán,echa,1_23,V;IND;FUT;3;PL,1_11,V;POS;IMP;2;SG,
echarán,echando,1_23,V;IND;FUT;3;PL,1_12,V.CVB;PRS,POS_ERROR
echarán,echado,1_23,V;IND;FUT;3;PL,1_13,V.PTCP;PST;MASC;SG,POS_ERROR
echarán,echar,1_23,V;IND;FUT;3;PL,1_14,V;NFIN,
echarán,echó,1_23,V;IND;FUT;3;PL,1_15,V;IND;PST;3;SG;PFV,
echarán,echan,1_23,V;IND;FUT;3;PL,1_16,V;IND;PRS;3;PL,
echarán,echen,1_23,V;IND;FUT;3;PL,1_17,V;SBJV;PRS;3;PL,
echarán,echados,1_23,V;IND;FUT;3;PL,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
echarán,echarlo,1_23,V;IND;FUT;3;PL,1_21,?,
echarán,eche,1_23,V;IND;FUT;3;PL,1_22,V;POS;IMP;3;SG,

disfrutaré,disfruta,1_7,V;IND;FUT;1;SG,1_11,V;POS;IMP;2;SG,
disfrutaré,disfrutar,1_7,V;IND;FUT;1;SG,1_14,V;NFIN,
disfrutaré,disfrutarán,1_7,V;IND;FUT;1;SG,1_23,V;IND;FUT;3;PL,
disfruta,disfrutaré,1_11,V;POS;IMP;2;SG,1_7,V;IND;FUT;1;SG,
disfruta,disfrutar,1_11,V;POS;IMP;2;SG,1_14,V;NFIN,
disfruta,disfrutarán,1_11,V;POS;IMP;2;SG,1_23,V;IND;FUT;3;PL,
disfrutar,disfrutaré,1_14,V;NFIN,1_7,V;IND;FUT;1;SG,
disfrutar,disfruta,1_14,V;NFIN,1_11,V;POS;IMP;2;SG,
disfrutar,disfrutarán,1_14,V;NFIN,1_23,V;IND;FUT;3;PL,
disfrutarán,disfrutaré,1_23,V;IND;FUT;3;PL,1_7,V;IND;FUT;1;SG,
disfrutarán,disfruta,1_23,V;IND;FUT;3;PL,1_11,V;POS;IMP;2;SG,
disfrutarán,disfrutar,1_23,V;IND;FUT;3;PL,1_14,V;NFIN,

quemaron,quemará,1_0,V;IND;PST;3;PL;PFV,1_1,V;IND;FUT;3;SG,
quemaron,quemaban,1_0,V;IND;PST;3;PL;PFV,1_6,V;IND;PST;3;PL;IPFV,
quemaron,quemara,1_0,V;IND;PST;3;PL;PFV,1_8,V;SBJV;PST;3;SG;LGSPEC1,
quemaron,quemarse,1_0,V;IND;PST;3;PL;PFV,1_9,V;SBJV;PST;1;SG,
quemaron,quema,1_0,V;IND;PST;3;PL;PFV,1_11,V;POS;IMP;2;SG,
quemaron,quemar,1_0,V;IND;PST;3;PL;PFV,1_14,V;NFIN,
quemaron,quemó,1_0,V;IND;PST;3;PL;PFV,1_15,V;IND;PST;3;SG;PFV,
quemaron,queman,1_0,V;IND;PST;3;PL;PFV,1_16,V;IND;PRS;3;PL,
quemaron,quemen,1_0,V;IND;PST;3;PL;PFV,1_17,V;SBJV;PRS;3;PL,
quemaron,quemados,1_0,V;IND;PST;3;PL;PFV,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
quemaron,quemaran,1_0,V;IND;PST;3;PL;PFV,1_19,V;SBJV;PST;3;PL;LGSPEC1,
quemaron,quemarán,1_0,V;IND;PST;3;PL;PFV,1_23,V;IND;FUT;3;PL,
quemará,quemaron,1_1,V;IND;FUT;3;SG,1_0,V;IND;PST;3;PL;PFV,
quemará,quemaban,1_1,V;IND;FUT;3;SG,1_6,V;IND;PST;3;PL;IPFV,
quemará,quemara,1_1,V;IND;FUT;3;SG,1_8,V;SBJV;PST;3;SG;LGSPEC1,
quemará,quemarse,1_1,V;IND;FUT;3;SG,1_9,V;SBJV;PST;1;SG,
quemará,quema,1_1,V;IND;FUT;3;SG,1_11,V;POS;IMP;2;SG,
quemará,quemar,1_1,V;IND;FUT;3;SG,1_14,V;NFIN,
quemará,quemó,1_1,V;IND;FUT;3;SG,1_15,V;IND;PST;3;SG;PFV,
quemará,queman,1_1,V;IND;FUT;3;SG,1_16,V;IND;PRS;3;PL,
quemará,quemen,1_1,V;IND;FUT;3;SG,1_17,V;SBJV;PRS;3;PL,
quemará,quemados,1_1,V;IND;FUT;3;SG,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
quemará,quemaran,1_1,V;IND;FUT;3;SG,1_19,V;SBJV;PST;3;PL;LGSPEC1,
quemará,quemarán,1_1,V;IND;FUT;3;SG,1_23,V;IND;FUT;3;PL,
quemaban,quemaron,1_6,V;IND;PST;3;PL;IPFV,1_0,V;IND;PST;3;PL;PFV,
quemaban,quemará,1_6,V;IND;PST;3;PL;IPFV,1_1,V;IND;FUT;3;SG,
quemaban,quemara,1_6,V;IND;PST;3;PL;IPFV,1_8,V;SBJV;PST;3;SG;LGSPEC1,
quemaban,quemarse,1_6,V;IND;PST;3;PL;IPFV,1_9,V;SBJV;PST;1;SG,
quemaban,quema,1_6,V;IND;PST;3;PL;IPFV,1_11,V;POS;IMP;2;SG,
quemaban,quemar,1_6,V;IND;PST;3;PL;IPFV,1_14,V;NFIN,
quemaban,quemó,1_6,V;IND;PST;3;PL;IPFV,1_15,V;IND;PST;3;SG;PFV,
quemaban,queman,1_6,V;IND;PST;3;PL;IPFV,1_16,V;IND;PRS;3;PL,
quemaban,quemen,1_6,V;IND;PST;3;PL;IPFV,1_17,V;SBJV;PRS;3;PL,
quemaban,quemados,1_6,V;IND;PST;3;PL;IPFV,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
quemaban,quemaran,1_6,V;IND;PST;3;PL;IPFV,1_19,V;SBJV;PST;3;PL;LGSPEC1,
quemaban,quemarán,1_6,V;IND;PST;3;PL;IPFV,1_23,V;IND;FUT;3;PL,
quemara,quemaron,1_8,V;SBJV;PST;3;SG;LGSPEC1,1_0,V;IND;PST;3;PL;PFV,
quemara,quemará,1_8,V;SBJV;PST;3;SG;LGSPEC1,1_1,V;IND;FUT;3;SG,
quemara,quemaban,1_8,V;SBJV;PST;3;SG;LGSPEC1,1_6,V;IND;PST;3;PL;IPFV,
quemara,quemarse,1_8,V;SBJV;PST;3;SG;LGSPEC1,1_9,V;SBJV;PST;1;SG,
quemara,quema,1_8,V;SBJV;PST;3;SG;LGSPEC1,1_11,V;POS;IMP;2;SG,
quemara,quemar,1_8,V;SBJV;PST;3;SG;LGSPEC1,1_14,V;NFIN,
quemara,quemó,1_8,V;SBJV;PST;3;SG;LGSPEC1,1_15,V;IND;PST;3;SG;PFV,
quemara,queman,1_8,V;SBJV;PST;3;SG;LGSPEC1,1_16,V;IND;PRS;3;PL,
quemara,quemen,1_8,V;SBJV;PST;3;SG;LGSPEC1,1_17,V;SBJV;PRS;3;PL,
quemara,quemados,1_8,V;SBJV;PST;3;SG;LGSPEC1,1_18,V.PTCP;PST;MASC;PL,POS_ERROR
quemara,quemaran,1_8,V;SBJV;PST;3;SG;LGSPEC1,1_19,V;SBJV;PST;3;PL;LGSPEC1,
quemara,quemarán,1_8,V;SBJV;PST;3;SG;LGSPEC1,1_23,V;IND;FUT;3;PL,
quemarse,quemaron,1_9,V;SBJV;PST;1;SG,1_0,V;IND;PST;3;PL;PFV,
quemarse,quemará,1_9,V;SBJV;PST;1;SG,1_1,V;IND;FUT;3;SG,
quemarse,quemaban,1_9,V;SBJV;PST;1;SG,1_6,V;IND;PST;3;PL;IPFV,
quemarse,quemara,1_9,V;SBJV;PST;1;SG,1_8,V;SBJV;PST;3;SG;LGSPEC1,
quemarse,quema,1_9,V;SBJV;PST;1;SG,1_11,V;POS;IMP;2;SG,
quemarse,quemar,1_9,V;SBJV;PST;1;SG,1_14,V;NFIN,
quemarse,quemó,1_9,V;SBJV;PST;1;SG,1_15,V;IND;PST;3;SG;PFV,
quemarse,queman,1_9,V;SBJV;PST;1;SG,1_16,V;IND;PRS;3;PL,
quemarse,quemen,1_9,V;SBJV;PST;1;SG,1_17,V;SBJV;PRS;3;PL,
quemarse,quemados,1_9,V;SBJV;PST;1;SG,1_18,V.PTCP;PST;MASC;PL,
quemarse,quemaran,1_9,V;SBJV;PST;1;SG,1_19,V;SBJV;PST;3;PL;LGSPEC1,
quemarse,quemarán,1_9,V;SBJV;PST;1;SG,1_23,V;IND;FUT;3;PL,
